Source DataFile                                             ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   Light_1,
------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 10:55:51,    1676386550888,--Not Acquired--     ,--Not Acquired--     , -2980.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.8056,     0.9577,   2381.81,   4927.10,    0.5166,    570.99,    0.4110,    0.7732,       475,    0.1333,      2528,    0.0935,     21819,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:02,    1676386982743,--Not Acquired--     ,--Not Acquired--     , -2955.98,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.5597,     0.9217,    977.39,   2362.37,    0.5863,    274.06,    0.4780,    0.6690,       483,    0.2322,      6821,    0.0988,    188319,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:04,    1676386984240,--Not Acquired--     ,--Not Acquired--     , -2949.69,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.9311,     0.9035,   1087.18,   2217.10,    0.5096,    298.22,    0.4240,    0.7134,       395,    0.1859,      2170,    0.1007,     23351,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:05,    1676386985568,--Not Acquired--     ,--Not Acquired--     , -2961.65,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     1.7461,     0.9016,   1083.06,   2195.10,    0.5066,    296.45,    0.4290,    0.7177,       388,    0.1844,      2098,    0.0979,     25692,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:07,    1676386986887,--Not Acquired--     ,--Not Acquired--     , -2941.10,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     1.4962,     0.9013,   1083.52,   2181.40,    0.5033,    299.76,    0.4270,    0.7107,       380,    0.1940,      1867,    0.0953,     24517,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:08,    1676386988220,--Not Acquired--     ,--Not Acquired--     , -2957.40,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.1584,     0.9007,   1083.41,   2173.06,    0.5014,    300.43,    0.4280,    0.7010,       370,    0.2056,      1753,    0.0934,     24585,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:09,    1676386989531,--Not Acquired--     ,--Not Acquired--     , -2949.76,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.2593,     0.9008,   1077.39,   2163.25,    0.5020,    301.25,    0.4240,    0.7089,       376,    0.2015,      1871,    0.0896,     28744,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:11,    1676386990840,--Not Acquired--     ,--Not Acquired--     , -2953.94,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.3500,     0.8995,   1076.89,   2158.65,    0.5011,    299.74,    0.4150,    0.7418,       393,    0.1773,      2416,    0.0809,     31354,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:12,    1676386992171,--Not Acquired--     ,--Not Acquired--     , -2955.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.7067,     0.8996,   1079.50,   2164.38,    0.5012,    298.70,    0.4310,    0.6935,       363,    0.2135,      1759,    0.0930,     25629,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_05S_445_data.csv , 2023/02/14, 11:03:13,    1676386993484,--Not Acquired--     ,--Not Acquired--     , -2956.54,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.7113,     0.9008,   1084.26,   2162.09,    0.4985,    301.54,    0.4270,    0.7144,       375,    0.1978,      1920,    0.0878,     26597,      0.00,
