Source DataFile                                             ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,   StDev %,  Flag,        Fo,   StDev %,  Flag,     Fv/Fm,   StDev %,  Flag,       Sig,   StDev %,  Flag,        Fm,   StDev %,  Flag,
------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,------,----------,----------,------,----------,----------,------,----------,----------,------,----------,----------,------,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:41,    1673970641509,--Not Acquired--     ,--Not Acquired--     , -2943.46,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9568,     0.9192,    151.25,    0.9936,  1000,    0.5401,    1.5706,  1000,    442.95,    2.4530,  1000,    328.91,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:43,    1673970643461,--Not Acquired--     ,--Not Acquired--     , -2938.74,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9939,     0.9417,    164.74,    0.9936,  1000,    0.5257,    1.5706,  1000,    397.97,    2.4530,  1000,    347.36,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:45,    1673970645413,--Not Acquired--     ,--Not Acquired--     , -2938.90,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9177,     0.9227,    149.93,    0.9936,  1000,    0.5533,    1.5706,  1000,    455.43,    2.4530,  1000,    335.65,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:47,    1673970647401,--Not Acquired--     ,--Not Acquired--     , -2942.20,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8884,     0.9222,    149.12,    0.9936,  1000,    0.5430,    1.5706,  1000,    431.53,    2.4530,  1000,    326.27,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:49,    1673970649394,--Not Acquired--     ,--Not Acquired--     , -2938.11,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8475,     0.9070,    150.61,    0.9936,  1000,    0.5598,    1.5706,  1000,    477.91,    2.4530,  1000,    342.13,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:51,    1673970651374,--Not Acquired--     ,--Not Acquired--     , -2949.37,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.6920,     0.8875,    154.10,    0.9936,  1000,    0.5551,    1.5706,  1000,    460.10,    2.4530,  1000,    346.35,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:53,    1673970653318,--Not Acquired--     ,--Not Acquired--     , -2932.28,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     0.6464,     0.8374,    147.43,    0.9936,  1000,    0.5763,    1.5706,  1000,    384.41,    2.4530,  1000,    347.97,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:55,    1673970655294,--Not Acquired--     ,--Not Acquired--     , -2939.37,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.6913,     0.8836,    151.14,    0.9936,  1000,    0.5562,    1.5706,  1000,    411.50,    2.4530,  1000,    340.59,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:57,    1673970657287,--Not Acquired--     ,--Not Acquired--     , -2937.80,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.7742,     0.9117,    147.20,    0.9936,  1000,    0.5514,    1.5706,  1000,    414.72,    2.4530,  1000,    328.16,    1.2141,  1000,
C:\LIFT\DATA\LOW\LOW_202301171149_NaOm1247_05S_445_data.csv , 2023/01/17, 07:50:59,    1673970659287,--Not Acquired--     ,--Not Acquired--     , -2944.09,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.6710,     0.8610,    150.85,    0.9936,  1000,    0.5691,    1.5706,  1000,    362.34,    2.4530,  1000,    350.09,    1.2141,  1000,
