Source DataFile                                               ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,
--------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:00,    1676389920167,--Not Acquired--     ,--Not Acquired--     , -1217.76,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    22.9985,     0.9342,    989.97,   2368.47,    0.5820,    273.87,    0.4840,    0.6233,       571,    0.2453,      4919,    0.1314,    110298,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:01,    1676389921731,--Not Acquired--     ,--Not Acquired--     , -1215.71,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.6242,     0.9191,   1064.48,   2252.49,    0.5274,    289.34,    0.4250,    0.5852,       456,    0.3095,      2001,    0.1053,     40698,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:03,    1676389923215,--Not Acquired--     ,--Not Acquired--     , -1218.31,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.2956,     0.9186,   1063.78,   2245.77,    0.5263,    286.66,    0.4350,    0.5780,       444,    0.3195,      1984,    0.1025,     42483,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:04,    1676389924717,--Not Acquired--     ,--Not Acquired--     , -1215.94,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.3874,     0.9175,   1061.75,   2234.93,    0.5249,    288.91,    0.4310,    0.5615,       425,    0.3377,      1850,    0.1008,     42157,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:06,    1676389926162,--Not Acquired--     ,--Not Acquired--     , -1215.98,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.4208,     0.9177,   1061.82,   2226.59,    0.5231,    287.61,    0.4340,    0.5645,       428,    0.3376,      1913,    0.0979,     44161,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:07,    1676389927680,--Not Acquired--     ,--Not Acquired--     , -1214.06,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.1040,     0.9169,   1063.53,   2224.48,    0.5219,    289.14,    0.4320,    0.5458,       409,    0.3551,      1795,    0.0991,     42590,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:09,    1676389929037,--Not Acquired--     ,--Not Acquired--     , -1209.09,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.5230,     0.9146,   1061.01,   2232.07,    0.5247,    288.89,    0.4270,    0.5499,       401,    0.3539,      1812,    0.0962,     43626,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:10,    1676389930399,--Not Acquired--     ,--Not Acquired--     , -1212.32,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.7845,     0.9176,   1063.34,   2224.21,    0.5219,    290.80,    0.4330,    0.5436,       405,    0.3591,      1811,    0.0973,     43820,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:12,    1676389932019,--Not Acquired--     ,--Not Acquired--     , -1212.99,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.0270,     0.9182,   1063.75,   2218.95,    0.5206,    290.71,    0.4320,    0.5448,       412,    0.3570,      1816,    0.0982,     44180,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_05S_445_1_data.csv , 2023/02/14, 11:52:13,    1676389933574,--Not Acquired--     ,--Not Acquired--     , -1219.17,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.3615,     0.9163,   1066.22,   2220.02,    0.5197,    287.66,    0.4290,    0.5472,       413,    0.3547,      1844,    0.0981,     44011,
