Source DataFile                                              ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   Light_1,
-------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:03,    1676388422957,--Not Acquired--     ,--Not Acquired--     , -1218.86,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    28.2043,     0.9260,    977.58,   2365.18,    0.5867,    274.55,    0.4830,    0.6630,       503,    0.2297,      7373,    0.1073,    181242,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:12,    1676388431906,--Not Acquired--     ,--Not Acquired--     , -1219.21,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.7838,     0.9154,   1063.40,   2218.94,    0.5208,    286.02,    0.4560,    0.7266,       466,    0.1828,      5063,    0.0906,     69338,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:21,    1676388440811,--Not Acquired--     ,--Not Acquired--     , -1215.24,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.5956,     0.9168,   1037.60,   2151.31,    0.5177,    288.79,    0.4490,    0.7456,       487,    0.1706,      6233,    0.0838,     98842,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:29,    1676388449777,--Not Acquired--     ,--Not Acquired--     , -1213.58,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.9908,     0.9136,   1050.09,   2139.28,    0.5091,    292.08,    0.4490,    0.7394,       450,    0.1713,      4558,    0.0893,     74356,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:38,    1676388458667,--Not Acquired--     ,--Not Acquired--     , -1217.68,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.2545,     0.9155,   1035.94,   2107.42,    0.5084,    294.17,    0.4460,    0.7439,       462,    0.1688,      5143,    0.0873,     90658,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:47,    1676388467568,--Not Acquired--     ,--Not Acquired--     , -1217.64,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,    17.4451,     0.9168,   1041.92,   2100.47,    0.5040,    296.13,    0.4520,    0.7455,       459,    0.1672,      4993,    0.0873,     83859,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:27:56,    1676388476457,--Not Acquired--     ,--Not Acquired--     , -1219.29,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    15.4406,     0.9142,   1041.66,   2099.86,    0.5039,    297.39,    0.4460,    0.7403,       442,    0.1717,      4469,    0.0880,     79532,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:28:05,    1676388485337,--Not Acquired--     ,--Not Acquired--     , -1217.17,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    17.9347,     0.9154,   1039.91,   2092.24,    0.5030,    295.39,    0.4480,    0.7469,       458,    0.1675,      5033,    0.0856,     87194,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:28:14,    1676388494234,--Not Acquired--     ,--Not Acquired--     , -1215.55,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.6914,     0.9176,   1027.89,   2079.10,    0.5056,    296.58,    0.4440,    0.7505,       476,    0.1654,      5726,    0.0841,    104344,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_8S_445_1_data.csv , 2023/02/14, 11:28:23,    1676388503149,--Not Acquired--     ,--Not Acquired--     , -1218.31,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.7611,     0.9162,   1030.04,   2083.74,    0.5057,    296.01,    0.4470,    0.7458,       462,    0.1685,      5299,    0.0857,     96743,      0.00,
