Source DataFile                                                            ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,       Sig,        Fo,        Fm,     Fv/Fm,         p,    Tau1QA,    Alp1QA,
---------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:38,    1695155378528,--Not Acquired--     ,--Not Acquired--     , -1201.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.7927,     0.9882,    226.32,    256.22,    494.00,    0.4813,    0.0000,      1754,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:40,    1695155380004,--Not Acquired--     ,--Not Acquired--     , -1204.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1433,     0.9853,    235.13,    276.84,    473.77,    0.4157,    0.0000,      1297,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:41,    1695155381478,--Not Acquired--     ,--Not Acquired--     , -1207.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0309,     0.9827,    246.42,    274.88,    464.92,    0.4088,    0.0000,      1016,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:43,    1695155382991,--Not Acquired--     ,--Not Acquired--     , -1202.50,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1455,     0.9844,    247.03,    265.92,    467.50,    0.4312,    0.0000,      1135,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:44,    1695155384472,--Not Acquired--     ,--Not Acquired--     , -1212.50,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1925,     0.9847,    246.76,    263.15,    467.27,    0.4368,    0.0000,      1159,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:46,    1695155385946,--Not Acquired--     ,--Not Acquired--     , -1200.50,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0734,     0.9832,    247.74,    270.33,    464.73,    0.4183,    0.0000,      1045,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:47,    1695155387424,--Not Acquired--     ,--Not Acquired--     , -1195.50,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0630,     0.9830,    250.30,    269.93,    465.46,    0.4201,    0.0000,      1016,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:49,    1695155388919,--Not Acquired--     ,--Not Acquired--     , -1207.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1209,     0.9837,    249.29,    266.93,    466.94,    0.4283,    0.0000,      1065,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230919_MaPo1004_8C_1s_DecayRef_data.csv , 2023/09/19, 17:29:50,    1695155390395,--Not Acquired--     ,--Not Acquired--     , -1202.50,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0992,     0.9841,    248.81,    267.95,    466.56,    0.4257,    0.0000,      1097,    1.0000,
