Source DataFile                                                            ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,       Sig,        Fo,        Fm,     Fv/Fm,         p,    Tau1QA,    Alp1QA,
---------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:02,    1695059642422,--Not Acquired--     ,--Not Acquired--     , -2908.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.6076,     0.9888,    227.76,    236.49,    783.20,    0.6980,    0.1470,      1459,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:04,    1695059643918,--Not Acquired--     ,--Not Acquired--     , -2896.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0512,     0.9878,    232.04,    270.73,    734.98,    0.6316,    0.2570,      1099,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:05,    1695059645448,--Not Acquired--     ,--Not Acquired--     , -2900.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0631,     0.9848,    232.61,    264.40,    743.46,    0.6444,    0.3030,       815,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:07,    1695059646976,--Not Acquired--     ,--Not Acquired--     , -2899.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1641,     0.9871,    234.00,    247.79,    748.80,    0.6691,    0.2540,      1028,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:08,    1695059648507,--Not Acquired--     ,--Not Acquired--     , -2896.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1172,     0.9857,    233.52,    251.06,    739.14,    0.6603,    0.2760,       904,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:10,    1695059650037,--Not Acquired--     ,--Not Acquired--     , -2919.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0708,     0.9856,    234.84,    260.26,    732.75,    0.6448,    0.2980,       858,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:11,    1695059651553,--Not Acquired--     ,--Not Acquired--     , -2924.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0923,     0.9853,    236.68,    256.08,    741.02,    0.6544,    0.3020,       831,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:13,    1695059653084,--Not Acquired--     ,--Not Acquired--     , -2926.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.1149,     0.9855,    232.99,    253.76,    742.69,    0.6583,    0.2730,       899,    1.0000,
C:\LIFT\DATA\LOW\Chlamy\DecayRef\20230918_MaPo1001_8C_1s_DecayRef_data.csv , 2023/09/18, 14:54:14,    1695059654603,--Not Acquired--     ,--Not Acquired--     , -2895.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.0575,     0.9861,    235.20,    254.91,    737.03,    0.6541,    0.2960,       889,    1.0000,
